ID;Longitude;Latitude;LandArea;PropLandArea;Biome;Realm;Country;SpeciesRichness_Expert;RecordDensity;SpeciesRichness_Records;InventoryCompleteness;NSpecies_Missed;EndemismRichness;Mountains;ProtectedAreas;OnGroundAccessibility;ProximityToAirports;ProximityToInstitutions;GlobalPeaceIndex;ScientificActivities;GBIF_Participation;ResearchFunding_National;ResearchFunding_Institutions;PublisherSize;UsedInModels
28044;143,5;-21,28275;12330815536;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;183;1097,251026;135;73,7704918;48;0,439053028;137;0;465,609;195,9666815;76304,8714;1,534666667;80,0606125;1;568,8264271;568,8264271;8231773,693;1
28045;144,5;-21,28275;12330815536;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;204;4554,443284;174;85,29411765;30;0,513364818;249;0,018416871;387,537;209,8486759;75570,0358;1,534666667;80,0606125;1;568,8264271;568,8264271;8169146,194;1
28046;145,5;-21,28275;12330815536;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;226;2357,508302;169;74,77876106;57;0,604902177;301;0,008766501;457,458;240,3268851;74882,94414;1,534666667;80,0606125;1;568,8264271;568,8264271;8305222,377;1
28047;146,5;-21,28275;12330815536;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;252;2089,075124;163;64,68253968;89;0,777135622;354;0,021522279;420,081;228,5903588;74283,2689;1,534666667;80,0606125;1;568,8264271;568,8264271;8011214,943;1
28048;147,5;-21,28275;12330815536;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;276;2803,545305;162;58,69565217;114;1,053312208;457;0;380,369;154,6508634;73807,57241;1,534666667;80,0606125;1;568,8264271;568,8264271;8579322,429;1
28049;148,5;-21,28275;12059741639;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;291;25510,49676;266;91,40893471;25;2,399980858;1159;0,07467254;273,151;96,41183828;73488,6006;1,534666667;80,0606125;1;568,8264271;580,3409349;9655905,832;1
28065;164,5;-21,28275;2055572778;0,15;Tropical and Subtropical Dry Broadleaf Forests;Australasia;New Caledonia;67;29,18894463;3;4,47761194;64;2,334299993;1148;0;356,575;122,598176;95182,51294;NA;33,4994625;0;NA;1064,232231;151977,6667;0
28066;165,5;-21,28275;6347068008;0,5;Tropical and Subtropical Dry Broadleaf Forests;Australasia;New Caledonia;68;489,9900231;46;67,64705882;22;2,534299993;1452;0,00891151;286,239;104,4968273;97616,13906;NA;33,4994625;0;NA;1061,046342;69846321,32;0
28067;166,5;-21,28275;1197184133;0,09;Tropical and Subtropical Dry Broadleaf Forests;Australasia;New Caledonia;72;0;0;0;72;3,06405039;1314;0,014303114;287,083;99,53727835;NA;NA;33,4994625;0;NA;NA;NA;0
28068;167,5;-21,28275;1450456945;0,1;Tropical and Subtropical Moist Broadleaf Forests;Australasia;New Caledonia;47;896,2692791;28;59,57446809;19;1,179033446;130;0;428,208;84,83977143;102568,1621;NA;33,4994625;0;NA;1033,74572;23266970,37;0
28069;168,5;-21,28275;253489893,3;0,02;Tropical and Subtropical Moist Broadleaf Forests;Australasia;New Caledonia;40;986,2326136;8;20;32;0,54549358;114;0;461,76;125,1068519;105066,6805;NA;33,4994625;0;NA;1064,232231;140131;0
28075;174,5;-21,28275;NA;0;NA;NA;NA;6;0;0;0;6;0,006728608;NA;NA;NA;477,7133389;NA;NA;NA;NA;NA;NA;NA;0
28103;-157,5;-22,36001;48513004,67;0,00398;Tropical and Subtropical Moist Broadleaf Forests;Oceania;Cook Islands;10;824,5211829;3;30;7;1,29091538;141;0;1793,09;226,8985987;173712,0933;NA;5,666666667;0;NA;1064,232231;19853010,5;0
28108;-152,5;-22,36001;8369663,877;0,000556;Tropical and Subtropical Moist Broadleaf Forests;Oceania;French Polynesia;7;2389,582222;1;14,28571429;6;1,018578337;3;0;1105,5;313,6725544;180368,1093;NA;29,7400125;0;NA;1064,232231;157901;0
28109;-151,5;-22,36001;34604238,39;0,00287;Tropical and Subtropical Moist Broadleaf Forests;Oceania;French Polynesia;6;0;0;0;6;0,018578337;277;0;970,017;275,6850709;NA;NA;29,7400125;0;NA;NA;NA;0
28122;-138,5;-22,36001;23850849,81;0;NA;NA;French Polynesia;8;0;0;0;8;0,48275901;NA;0;2187,09;467,524847;NA;NA;29,7400125;0;NA;NA;NA;0
28191;-69,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Neotropical;Chile;70;229,4664117;19;27,14285714;51;0,576755736;2408;0;194,839;214,9923307;191166,0773;1,5945;34,0809625;1;47,87263;1062,184857;77860406,08;1
28192;-68,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Neotropical;Bolivia;81;669,7500215;61;75,30864198;20;0,515881185;3898;0,000851667;255,835;213,0397368;190334,6297;1,599007255;34,07428532;0,989681979;47,48275419;1056,964586;58572537,47;1
28193;-67,5;-22,36001;12332341024;0,98;Montane Grasslands and Shrublands;Neotropical;Argentina;93;36,48942234;18;19,35483871;75;0,620778632;2669;0,548155209;855,61;205,8259878;189419,7286;1,979345039;33,50237258;0,138493694;15,38563463;1064,232231;38832506,09;1
28194;-66,5;-22,36001;12332797274;0,98;Montane Grasslands and Shrublands;Neotropical;Argentina;130;130,5462146;52;40;78;0,991589659;2499;0,007102319;643,97;195,3906133;188484,6684;1,922474245;33,3850209;0,693542621;37,7962117;1045,334241;77290866,15;1
28195;-65,5;-22,36001;12332806250;0,99;Tropical and Subtropical Dry Broadleaf Forests;Neotropical;Argentina;225;442,7216231;113;50,22222222;112;2,276807022;3404;0,024625594;343,887;120,5868728;187732,439;1,910325425;33,38043071;0,771283691;40,9025094;1017,723116;70271458,26;1
28196;-64,5;-22,36001;12332926871;1;Montane Grasslands and Shrublands;Neotropical;Argentina;470;204,3310583;108;22,9787234;362;3,162594911;4025;0,320866595;585,258;81,29904608;187341,8267;1,952702078;33,39841101;0,500896353;30,09925836;1060,207659;62616593,41;1
28197;-63,5;-22,36001;12332498675;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Argentina;369;93,2495539;59;15,98915989;310;1,180987751;1697;0;397,85;85,69348761;187172,2466;1,902021911;33,37830861;0,824822381;43,04206679;1064,232231;43488397,95;1
28198;-62,5;-22,36001;12332866483;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Argentina;303;12,16262255;15;4,95049505;288;0,73358983;97;0;363,548;161,1022803;187000,2432;1,930252366;26,72632618;0,477990754;26,40845606;1064,232231;73982658,8;1
28199;-61,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Paraguay;295;4,865012263;3;1,016949153;292;0,801538472;78;0;696,901;217,1452082;186744,0523;1,9675;17,1190125;0;3,301588333;774,5288267;2517;1
28200;-60,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Paraguay;320;155,6803924;91;28,4375;229;0,906897293;62;0;786,468;273,3331857;186403,5964;1,9675;17,1190125;0;3,301588333;1027,904944;51218335,63;1
28201;-59,5;-22,36001;12332959664;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Paraguay;342;252,1698023;131;38,30409357;211;0,990436991;44;0;713,382;291,8134672;185996,6365;1,9675;17,1190125;0;3,301588333;1042,069172;46665987,64;1
28202;-58,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;383;3,243341508;2;0,522193211;381;1,048543908;59;0;717,768;238,8322748;185539,4746;1,967510614;17,12100032;0;3,309714655;956,8470038;46043,75;1
28203;-57,5;-22,36001;12332959597;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;414;232,7097545;106;25,60386473;308;1,061251209;469;0,00973765;404,384;184,5356756;185044,0846;2,00240691;23,65646573;0;30,02703406;1064,232231;49721,37631;1
28204;-56,5;-22,36001;12332908464;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;442;14,59509738;11;2,488687783;431;1,110983129;611;0,016108441;264,658;122,3196378;184518,8423;2,008862011;24,86539244;0;34,96918865;1064,232231;36094,55556;1
28205;-55,5;-22,36001;12332958885;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;438;8,919189712;7;1,598173516;431;1,052134291;485;0,00485411;149,063;106,4802119;183969,5754;2,058918003;34,24001193;0;73,29311788;1064,232231;140131;1
28206;-54,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;456;210,817198;151;33,11403509;305;1,168081074;235;1,33E-05;164,472;142,2039094;183400,3536;2,078;37,8137375;0;87,9026925;1064,232231;79259792;1
28207;-53,5;-22,36001;12332959664;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;462;0;0;0;462;1,296448479;241;0,040310779;256,03;186,8391071;NA;2,078;37,8137375;0;87,9026925;NA;NA;0
28208;-52,5;-22,36001;12332959664;0,93;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;467;0;0;0;467;1,385665333;330;0,036315215;143,949;160,4958353;NA;2,078;37,8137375;0;87,9026925;NA;NA;0
28209;-51,5;-22,36001;12332959664;0,94;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;472;10,5408599;12;2,542372881;460;1,458651473;290;6,61E-05;104,29;109,0627346;181598,0158;2,078;37,8137375;0;87,9026925;1064,232231;79259792;1
28210;-50,5;-22,36001;12332959664;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;473;0;0;0;473;1,509297537;389;0,001064178;93,7173;85,32191099;NA;2,078;37,8137375;0;87,9026925;NA;NA;0
28211;-49,5;-22,36001;12332959664;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;486;60,81265328;48;9,87654321;438;1,683150297;340;0,004644184;105,33;65,38195865;180332,4512;2,078;37,8137375;0;87,9026925;984,0512613;20161924,24;1
28212;-48,5;-22,36001;12332959664;0,95;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;506;160,5454047;111;21,93675889;395;1,926223012;525;0,000292987;96,0858;76,78802661;179683,2256;2,078;37,8137375;0;87,9026925;1055,554637;36885884,17;1
28213;-47,5;-22,36001;12332959664;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Neotropical;Brazil;530;1284,363237;246;46,41509434;284;2,292400766;604;0,003414481;51,8196;79,01082111;179023,8324;2,078;37,8137375;0;87,9026925;1063,961056;65285821,47;1
28214;-46,5;-22,36001;12332959664;0,99;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;563;113,5169528;64;11,36767318;499;3,108859304;1356;0;73,9817;89,91934641;178354,7326;2,078;37,8137375;0;87,9026925;1064,232231;68515216,68;1
28215;-45,5;-22,36001;12332959664;0,99;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;595;1965,464954;283;47,56302521;312;4,077455244;1796;0,007189544;93,0941;104,7219028;177676,3096;2,078;37,8137375;0;87,9026925;1064,055028;79194501,34;1
28216;-44,5;-22,36001;12332959664;0,99;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;603;4387,430225;367;60,86235489;236;4,655997199;2697;0,074963434;129,12;112,620461;176988,8856;2,078;37,8137375;0;87,9026925;1063,935021;79084355,32;1
28217;-43,5;-22,36001;12008989302;0,96;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;601;1030,894415;279;46,42262895;322;6,021870426;2185;0,047629662;66,2232;57,65864413;176292,7331;2,078;37,8137375;0;87,9026925;1061,246279;67950539,62;1
28218;-42,5;-22,36001;12328856955;0,98;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;585;3749,739345;373;63,76068376;212;6,221253577;2106;0,049055863;101,418;79,89088305;175588,0822;2,078;37,8137375;0;87,9026925;1063,389498;78985722,28;1
28219;-41,5;-22,36001;5070335720;0,4;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Brazil;540;138,0579194;38;7,037037037;502;4,837963485;1569;0,057813005;124,213;89,89277178;174875,1264;2,078;37,8137375;0;87,9026925;1064,232231;78127871,3;1
28275;14,5;-22,36001;7767118587;0,59;Deserts and Xeric Shrublands;Afrotropics;Namibia;203;23567,29821;102;50,24630542;101;0,726207038;895;0,124550909;501,063;189,5287618;104974,4576;1,900666667;22,4710125;0;NA;79,45362353;6438821,206;0
28276;15,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;254;10042,19615;126;49,60629921;128;0,94828447;1548;0,171438566;466,68;163,6342589;101764,6205;1,900666667;22,4710125;0;NA;100,52191;7853476,566;0
28277;16,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;267;2155,200432;160;59,92509363;107;0,927911737;1284;0,003326865;285,642;163,1548761;98318,6941;1,900666667;22,4710125;0;NA;216,1771229;15452391,97;0
28278;17,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;267;19742,21976;196;73,4082397;71;0,831167233;969;0;246,721;192,4822242;94613,05339;1,900666667;22,4710125;0;NA;99,97199819;7515512,948;0
28279;18,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Afrotropics;Namibia;251;340,5508584;47;18,7250996;204;0,646823519;386;0;354,535;251,941442;90623,6847;1,900666667;22,4710125;0;NA;83,37653633;5777447,286;0
28280;19,5;-22,36001;12332222754;1;Deserts and Xeric Shrublands;Afrotropics;Botswana;229;4,054419142;3;1,310043668;226;0,5000954;310;0;399,93;289,3632446;86328,18103;1,900608857;22,4698823;0;NA;70,59650625;5840290;0
28281;20,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Afrotropics;Botswana;217;18,64921367;18;8,294930876;199;0,430659633;271;0;876,589;318,2995019;81709,63205;1,731108206;19,15610656;0;59,55943;718,619805;53722573,91;1
28282;21,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;228;102,9760929;47;20,61403509;181;0,44104588;201;0;813,86;292,6736804;76763,99846;1,69637946;18,47715178;0;59,55943;1064,232231;11364356,07;1
28283;22,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;232;4,054176885;4;1,724137931;228;0,431036793;156;0,20524017;1029,06;269,579234;71513,85301;1,696333333;18,47625;0;59,55943;1064,232231;47557611,2;1
28284;23,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;236;5,67584764;5;2,118644068;231;0,414429611;97;1;1075,11;256,5934332;66033,45024;1,696333333;18,47625;0;59,55943;231,7664536;4204465,714;1
28285;24,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;267;29,19007358;30;11,23595506;237;0,477029427;86;0,871985108;1713,04;253,5620648;60492,41647;1,696333333;18,47625;0;59,55943;916,6064729;545242,8611;1
28286;25,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;310;20,27088443;18;5,806451613;292;0,560000419;153;0,088596389;1120,19;223,2498513;55223,35237;1,696333333;18,47625;0;59,55943;229,5782222;17587410,32;1
28287;26,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;364;240,818107;99;27,1978022;265;0,672388695;400;0;383,72;184,5471127;50794,42285;1,696333333;18,47625;0;59,55943;1011,845277;17802716,24;1
28288;27,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;391;1740,863555;164;41,94373402;227;0,757248304;589;0;224,834;131,9282039;47988,45145;1,696333333;18,47625;0;59,55943;71,98491201;5942878,964;1
28289;28,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;423;7561,850727;306;72,34042553;117;0,872506903;462;0;237,336;105,2725834;47510,54701;1,894307992;25,66483994;0,288032966;62,7384718;70,59650625;5840290;1
28290;29,5;-22,36001;12332959664;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Botswana;470;24540,74352;398;84,68085106;72;1,134934322;847;0,005161661;292,626;105,7677741;49498,18916;2,416076145;38,68944799;0,664852651;69,84322092;78,10040634;6374865,08;1
28291;30,5;-22,36001;12332959664;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;South Africa;491;11586,83754;402;81,87372709;89;1,235992829;1232;0,015712455;433,084;153,1859501;53402,63751;2,488251936;37,83403323;0,545425502;NA;74,48219472;5850633,541;0
28292;31,5;-22,36001;12332882143;0,95;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mozambique;469;41712,87733;378;80,59701493;91;1,048966532;589;0,229450564;582,869;192,2593497;58415,30155;2,184727267;27,66781852;0,191059552;NA;94,90561589;7635562,687;0
28293;32,5;-22,36001;12332959664;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mozambique;430;2,432506131;3;0,697674419;427;0,841357355;291;0,226095251;458,466;246,1115348;63873,3785;1,810166667;19,00935625;0;2,703783333;70,59650625;5840290;1
28294;33,5;-22,36001;12332959664;1;Flooded Grasslands and Savannas;Afrotropics;Mozambique;399;6,486683017;4;1,002506266;395;0,780430115;156;0,124997011;465,671;216,8469239;69362,58745;1,810166667;19,00935625;0;2,703783333;430,0789421;4610242,5;1
28295;34,5;-22,36001;12332959664;1;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Mozambique;402;0,810835377;1;0,248756219;401;1,02501623;171;0;494,013;130,5709178;74661,35713;1,810166667;19,00935625;0;2,703783333;634,691322;114905;1
28296;35,5;-22,36001;5660951436;0,47;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Mozambique;385;28,26380014;10;2,597402597;375;0,93798842;128;0,012013699;451,529;85,99251846;79666,2004;1,810166667;19,00935625;0;2,703783333;70,59650625;5840290;1
28304;43,5;-22,36001;8756762821;0,68;Deserts and Xeric Shrublands;Afrotropics;Madagascar;141;109,6295537;22;15,60283688;119;2,956375372;1004;0;213,15;119,7756531;108712,6896;1,971666667;28,202625;1;1,566724615;1064,232231;101381,8125;1
28305;44,5;-22,36001;12332959664;0,99;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Madagascar;144;351,0917183;64;44,44444444;80;2,451295402;1285;0,028468523;242,472;146,2052438;111262,1114;1,971666667;28,202625;1;1,566724615;1057,057976;31207268,73;1
28306;45,5;-22,36001;12332959664;1;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Madagascar;134;73,78601932;34;25,37313433;100;1,631657948;1049;0,070256857;293,641;201,5216;113638,251;1,971666667;28,202625;1;1,566724615;1064,232231;79259792;1
28307;46,5;-22,36001;12332959664;1;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Madagascar;131;80,27270233;42;32,0610687;89;1,695868491;2017;0,025945127;216,623;178,9836433;115856,9808;1,971666667;28,202625;1;1,566724615;1057,776016;31301560,91;1
28308;47,5;-22,36001;11482594627;0,94;Tropical and Subtropical Moist Broadleaf Forests;Afrotropics;Madagascar;148;202,9158109;70;47,2972973;78;2,656656663;1885;0,00229606;261,716;133,363702;117932,1899;1,971666667;28,202625;1;1,566724615;1060,3856;36118040,7;1
28375;114,5;-22,36001;9465343839;0,76;Deserts and Xeric Shrublands;Australasia;Australia;176;3694,530341;156;88,63636364;20;0,447893861;316;0,011551371;917,903;178,1951781;122380,0974;1,534666667;80,0606125;1;568,8264271;570,5264184;7775039,57;1
28376;115,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;179;1134,358693;108;60,33519553;71;0,436620475;320;0,119949395;931,342;188,1124642;120755,3622;1,534666667;80,0606125;1;568,8264271;582,2827677;10168983,56;1
28377;116,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;177;505,1504399;81;45,76271186;96;0,324176032;791;0;1255,51;209,0301945;119062,2603;1,534666667;80,0606125;1;568,8264271;568,8264271;7786107,735;1
28378;117,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;173;3334,155071;117;67,6300578;56;0,313676055;854;0,027968037;1127,71;215,8994439;117297,107;1,534666667;80,0606125;1;568,8264271;667,4979625;22255067,01;1
28379;118,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;175;6314,785917;135;77,14285714;40;0,32389728;889;0,339447086;1184,56;227,0083148;115455,366;1,534666667;80,0606125;1;568,8264271;606,8660612;13482974,56;1
28380;119,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;168;1967,086625;115;68,45238095;53;0,31058234;705;0;1079,99;236,917291;113531,7686;1,534666667;80,0606125;1;568,8264271;783,4478203;38407039,87;1
28381;120,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;155;1227,604761;101;65,16129032;54;0,298023478;274;0;1133,36;268,867818;111520,4303;1,534666667;80,0606125;1;568,8264271;573,0802418;8091841,326;1
28382;121,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;135;1585,183162;94;69,62962963;41;0,270407706;250;0,164906437;1594,3;313,5686923;109414,8698;1,534666667;80,0606125;1;568,8264271;569,0798316;8351096,82;1
28383;122,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;123;2297,096623;81;65,85365854;42;0,246901169;269;0,634851605;2117,66;367,3991415;107207,8456;1,534666667;80,0606125;1;568,8264271;569,0012968;8563624,328;1
28384;123,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;104;310,5499494;58;55,76923077;46;0,211877832;159;0,241134997;1749,7;420,5038668;104890,9337;1,534666667;80,0606125;1;568,8264271;568,8264271;7892622,681;1
28385;124,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;92;591,0989899;60;65,2173913;32;0,209558532;120;0;1502,51;448,4486008;102453,7823;1,534666667;80,0606125;1;568,8264271;568,8264271;7808998,427;1
28386;125,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;89;612,1807097;66;74,15730337;23;0,22172777;113;0;1526,35;466,2162004;99882,99346;1,534666667;80,0606125;1;568,8264271;568,8264271;8054286,801;1
28387;126,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;90;574,8822824;59;65,55555556;31;0,233204611;170;0;2345,85;470,746816;97160,70604;1,534666667;80,0606125;1;568,8264271;568,8264271;8435433,948;1
28388;127,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;90;215,6822103;50;55,55555556;40;0,2321492;178;0;2463,23;460,1416319;94263,38215;1,534666667;80,0606125;1;568,8264271;568,8264271;8336435,256;1
28389;128,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;95;121,6253066;42;44,21052632;53;0,236264759;147;0;2631,4;432,3834631;91162,60703;1,534666667;80,0606125;1;568,8264271;568,8264271;8520794,093;1
28390;129,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;110;628,3974172;63;57,27272727;47;0,267827655;162;0;3023,54;403,139976;87833,30342;1,534666667;80,0606125;1;568,8264271;568,8264271;3708275,095;1
28391;130,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;124;3171,987995;103;83,06451613;21;0,29728713;346;0;2065,37;352,9284425;84283,58541;1,534666667;80,0606125;1;568,8264271;568,8264271;6806191,916;1
28392;131,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;131;12203,07243;123;93,89312977;8;0,30481406;474;0;1255,43;301,2653368;80635,89295;1,534666667;80,0606125;1;568,8264271;568,8264271;6581188,14;1
28393;132,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;147;3676,3276;127;86,39455782;20;0,341818022;533;0;1136,49;294,5552644;77279,36236;1,534666667;80,0606125;1;568,8264271;568,8264271;4638906,944;1
28394;133,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;148;7286,977534;123;83,10810811;25;0,341631551;398;0;1087;318,5583474;74929,78931;1,534666667;80,0606125;1;568,8264271;570,8660415;6386339,792;1
28395;134,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;141;1832,487952;115;81,56028369;26;0,319257745;337;0;1111,57;356,1324886;74127,62583;1,534666667;80,0606125;1;568,8264271;569,4840454;3518272,896;1
28396;135,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;137;2355,47677;119;86,86131387;18;0,305873127;282;0,015498427;1126,16;370,664986;74522,44189;1,534666667;80,0606125;1;568,8264271;568,8264271;2710314,238;1
28397;136,5;-22,36001;12332959664;1;Deserts and Xeric Shrublands;Australasia;Australia;131;1969,519131;108;82,44274809;23;0,272725096;291;0;1201,04;357,4085312;75265,83326;1,534666667;80,0606125;1;568,8264271;568,8264271;4250792,774;1
28398;137,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;138;1864,921367;112;81,15942029;26;0,279853398;172;0;1041,91;319,0005014;75799,39684;1,534666667;80,0606125;1;568,8264271;568,8264271;4142125,26;1
28399;138,5;-22,36001;12332959664;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;143;1469,233703;103;72,02797203;40;0,299668147;149;0;1067,44;254,556087;75952,85736;1,534666667;80,0606125;1;568,8264271;568,8264271;4843111,923;1
28400;139,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;151;1005,435868;106;70,1986755;45;0,304653377;261;0;1190,55;198,3216906;75744,83667;1,534666667;80,0606125;1;568,8264271;568,8264271;8249377,339;1
28401;140,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;152;814,889554;108;71,05263158;44;0,316893949;185;0;785,502;191,7287945;75250,51396;1,534666667;80,0606125;1;568,8264271;568,8264271;7634290,692;1
28402;141,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;162;775,1586205;111;68,51851852;51;0,364984007;192;0;806,601;204,2452144;74551,28631;1,534666667;80,0606125;1;568,8264271;568,8264271;7215922,745;1
28403;142,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;171;3797,142071;141;82,45614035;30;0,40955603;164;0,014917109;603,388;200,6350563;73721,18409;1,534666667;80,0606125;1;568,8264271;568,8264271;8082935,657;1
28404;143,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;177;3247,395685;146;82,48587571;31;0,448771359;211;0,053404365;551,396;172,6333624;72825,49089;1,534666667;80,0606125;1;568,8264271;568,9501239;7170974,902;1
28405;144,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;190;1804,108714;130;68,42105263;60;0,461614935;102;0;458,607;168,8427451;71922,40536;1,534666667;80,0606125;1;568,8264271;569,063492;6919039,663;1
28406;145,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;209;4653,384229;164;78,46889952;45;0,541955088;257;0,011415915;450,241;200,1274749;71064,79754;1,534666667;80,0606125;1;568,8264271;568,9990724;6410973,131;1
28407;146,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;222;1591,669845;149;67,11711712;73;0,63520808;428;0,010146415;537,565;215,0494086;70301,24245;1,534666667;80,0606125;1;568,8264271;568,8264271;7563058,447;1
28408;147,5;-22,36001;12332959664;1;Tropical and subtropical grasslands, savannas, and shrublands;Australasia;Australia;253;3492,267969;178;70,35573123;75;0,751524983;391;0,00412806;409,508;172,3810539;69676,2072;1,534666667;80,0606125;1;568,8264271;579,0635101;9839253,42;1
